"No.","Time","Source","Destination","Protocol","Length","Info"
"863","358.551165","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"864","358.662491","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"865","358.666025","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"866","358.764867","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"867","358.764867","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"868","358.764867","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"869","358.769675","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"870","358.776472","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"871","358.776707","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"872","359.073983","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"873","359.084977","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"874","359.584085","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"875","359.587458","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"876","361.225871","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63540  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"877","361.231238","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63540 [ACK] Seq=1 Ack=2 Win=286 Len=0 SLE=1 SRE=2"
"878","361.529691","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"879","361.532827","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"880","361.993932","157.240.195.56","10.100.102.210","TLSv1.2","745","Application Data"
"881","362.039910","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"882","363.271287","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"883","363.274708","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"884","366.300200","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63559  >  443 [ACK] Seq=562 Ack=373 Win=511 Len=1"
"885","366.306804","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63559 [ACK] Seq=373 Ack=563 Win=273 Len=0 SLE=562 SRE=563"
"886","366.346034","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63586  >  443 [ACK] Seq=2376 Ack=741 Win=513 Len=1"
"887","366.354932","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63586 [ACK] Seq=741 Ack=2377 Win=315 Len=0 SLE=2376 SRE=2377"
"888","368.591309","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"889","369.365483","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"890","370.612261","10.100.102.210","157.240.195.56","TLSv1.2","333","Application Data"
"891","370.796897","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"892","371.106637","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"893","371.106637","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"894","371.110946","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"895","371.117757","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"896","371.227988","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"897","371.231323","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"898","371.308740","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"899","371.318821","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"900","371.667758","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"901","371.671527","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"902","376.480480","157.240.195.56","10.100.102.210","TLSv1.2","344","Application Data"
"903","376.806114","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"904","376.860564","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"905","377.045229","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"906","377.606717","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"907","377.610054","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"908","377.615651","10.100.102.210","157.240.195.56","TLSv1.3","95","Application Data"
"909","377.709387","157.240.195.56","10.100.102.210","TLSv1.3","89","Application Data"
"910","377.811479","157.240.195.56","10.100.102.210","TLSv1.3","241","Application Data"
"911","377.811479","157.240.195.56","10.100.102.210","TCP","1446","443  >  63726 [ACK] Seq=7772 Ack=736 Win=265 Len=1392 [TCP segment of a reassembled PDU]"
"912","377.811479","157.240.195.56","10.100.102.210","TLSv1.3","1446","Application Data"
"913","377.811479","157.240.195.56","10.100.102.210","TLSv1.3","947","Application Data, Application Data"
"914","378.630642","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"915","379.245841","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"916","379.250449","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"917","380.371924","157.240.195.56","10.100.102.210","TLSv1.2","441","Application Data"
"918","380.593758","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"919","380.627733","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"920","380.628150","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"921","380.629664","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"922","380.834278","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"923","395.231973","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"924","397.170695","10.100.102.210","157.240.195.56","TLSv1.2","382","Application Data"
"925","397.372667","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"926","397.636737","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"927","397.639947","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"928","397.640996","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"929","397.648114","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"930","397.830969","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"931","397.831895","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"932","397.836655","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"933","397.871423","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"934","398.344489","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"935","398.347454","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"936","406.245742","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63540  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"937","406.252570","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63540 [ACK] Seq=1 Ack=2 Win=286 Len=0 SLE=1 SRE=2"
"938","411.320182","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63559  >  443 [ACK] Seq=562 Ack=373 Win=511 Len=1"
"939","411.325669","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63559 [ACK] Seq=373 Ack=563 Win=273 Len=0 SLE=562 SRE=563"
"940","411.365586","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63586  >  443 [ACK] Seq=2376 Ack=741 Win=513 Len=1"
"941","411.377670","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63586 [ACK] Seq=741 Ack=2377 Win=315 Len=0 SLE=2376 SRE=2377"
"942","422.217332","10.100.102.210","157.240.195.56","TLSv1.2","123","Application Data"
"943","422.407642","157.240.195.56","10.100.102.210","TLSv1.2","125","Application Data"
"944","430.856011","35.186.224.25","10.100.102.210","TLSv1.2","127","Application Data"
"945","430.856372","10.100.102.210","35.186.224.25","TCP","54","63540  >  443 [FIN, ACK] Seq=2 Ack=74 Win=513 Len=0"
"946","430.866708","35.186.224.25","10.100.102.210","TCP","54","443  >  63540 [FIN, ACK] Seq=74 Ack=3 Win=286 Len=0"
"947","430.866768","10.100.102.210","35.186.224.25","TCP","54","63540  >  443 [ACK] Seq=3 Ack=75 Win=513 Len=0"
"948","434.669031","10.100.102.210","157.240.195.56","TLSv1.2","121","Application Data"
"949","452.130367","10.100.102.210","157.240.195.56","TLSv1.2","123","Application Data"
"950","452.308799","157.240.195.56","10.100.102.210","TLSv1.2","125","Application Data"
"951","456.332903","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63559  >  443 [ACK] Seq=562 Ack=373 Win=511 Len=1"
"952","456.345275","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63559 [ACK] Seq=373 Ack=563 Win=273 Len=0 SLE=562 SRE=563"
"953","456.379236","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63586  >  443 [ACK] Seq=2376 Ack=741 Win=513 Len=1"
"954","456.388410","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63586 [ACK] Seq=741 Ack=2377 Win=315 Len=0 SLE=2376 SRE=2377"
"955","476.138039","10.100.102.210","157.240.195.56","TLSv1.2","123","Application Data"
"956","476.322352","157.240.195.56","10.100.102.210","TLSv1.2","125","Application Data"
"957","497.130405","10.100.102.210","157.240.195.56","TLSv1.2","123","Application Data"
"958","497.315879","157.240.195.56","10.100.102.210","TLSv1.2","125","Application Data"
"959","501.352151","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63559  >  443 [ACK] Seq=562 Ack=373 Win=511 Len=1"
"960","501.362423","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63559 [ACK] Seq=373 Ack=563 Win=273 Len=0 SLE=562 SRE=563"
"961","501.398437","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63586  >  443 [ACK] Seq=2376 Ack=741 Win=513 Len=1"
"962","501.414932","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63586 [ACK] Seq=741 Ack=2377 Win=315 Len=0 SLE=2376 SRE=2377"
"963","502.097064","10.100.102.210","157.240.195.56","TLSv1.2","121","Application Data"
"964","504.322941","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"965","505.875748","157.240.195.56","10.100.102.210","TCP","1446","443  >  63388 [ACK] Seq=30475 Ack=38369 Win=1592 Len=1392 [TCP segment of a reassembled PDU]"
"966","505.875748","157.240.195.56","10.100.102.210","TLSv1.2","530","Application Data, Application Data"
"967","505.967045","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"968","506.046061","10.100.102.210","157.240.195.56","TLSv1.2","128","Application Data"
"969","506.209123","157.240.195.56","10.100.102.210","TLSv1.2","1060","Application Data"
"970","507.025955","10.100.102.210","157.240.195.56","TLSv1.3","523","Client Hello"
"971","507.094150","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"972","507.094150","157.240.195.56","10.100.102.210","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"973","507.098463","10.100.102.210","157.240.195.56","TLSv1.3","118","Change Cipher Spec, Application Data"
"974","507.098889","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"975","507.099078","10.100.102.210","157.240.195.56","TLSv1.3","134","Application Data"
"976","507.099862","10.100.102.210","157.240.195.56","TLSv1.3","283","Application Data"
"977","507.162057","157.240.195.56","10.100.102.210","TLSv1.3","225","Application Data"
"978","507.162057","157.240.195.56","10.100.102.210","TLSv1.3","128","Application Data"
"979","507.163816","10.100.102.210","157.240.195.56","TLSv1.3","85","Application Data"
"980","507.164286","157.240.195.56","10.100.102.210","TLSv1.3","98","Application Data"
"981","507.304330","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=502 Ack=874 Win=265 Len=1392 [TCP segment of a reassembled PDU]"
"982","507.304330","157.240.195.56","10.100.102.210","TLSv1.3","1446","Application Data"
"983","507.304330","157.240.195.56","10.100.102.210","TLSv1.3","1337","Application Data, Application Data"
"984","508.326091","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"985","508.329945","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"986","514.279727","10.100.102.210","157.240.195.56","TLSv1.2","285","Application Data"
"987","514.467422","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"988","514.676340","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"989","514.679940","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"990","514.795868","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"991","514.800321","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"992","514.803427","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"993","514.809179","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"994","515.081129","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"995","515.087754","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"996","515.849256","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"997","515.862740","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"998","516.668278","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"999","516.671969","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1000","519.022197","10.100.102.210","35.186.224.25","QUIC","1292","Initial, DCID=dc641698378ab6fe, PKN: 1, CRYPTO, PING, PING, PADDING, CRYPTO, PING, PING, PADDING, PING, CRYPTO, CRYPTO, PADDING, PING, PADDING, PING"
"1001","519.023198","10.100.102.210","35.186.224.25","TLSv1.2","158","Application Data"
"1002","519.023280","10.100.102.210","35.186.224.25","TLSv1.2","93","Application Data"
"1003","519.023334","10.100.102.210","35.186.224.25","TLSv1.2","163","Application Data"
"1004","519.026766","10.100.102.210","35.186.224.25","QUIC","1292","Initial, DCID=34f856bba0e8f226, PKN: 1, PING, PING, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, PING, PING, PADDING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, PADDING, PING, CRYPTO, PADDING, CRYPTO, PADDING"
"1005","519.027340","10.100.102.210","35.186.224.25","TLSv1.2","371","Application Data"
"1006","519.027410","10.100.102.210","35.186.224.25","TLSv1.2","93","Application Data"
"1007","519.027460","10.100.102.210","35.186.224.25","TLSv1.2","348","Application Data"
"1008","519.029983","35.186.224.25","10.100.102.210","TCP","54","443  >  63559 [ACK] Seq=373 Ack=667 Win=273 Len=0"
"1009","519.030249","35.186.224.25","10.100.102.210","TCP","54","443  >  63559 [ACK] Seq=373 Ack=706 Win=273 Len=0"
"1010","519.030249","35.186.224.25","10.100.102.210","TCP","54","443  >  63559 [ACK] Seq=373 Ack=815 Win=273 Len=0"
"1011","519.030249","35.186.224.25","10.100.102.210","TLSv1.2","93","Application Data"
"1012","519.035414","35.186.224.25","10.100.102.210","TCP","54","443  >  63586 [ACK] Seq=741 Ack=2694 Win=319 Len=0"
"1013","519.035414","35.186.224.25","10.100.102.210","TCP","54","443  >  63586 [ACK] Seq=741 Ack=2733 Win=319 Len=0"
"1014","519.035414","35.186.224.25","10.100.102.210","TCP","54","443  >  63586 [ACK] Seq=741 Ack=3027 Win=323 Len=0"
"1015","519.035414","35.186.224.25","10.100.102.210","TLSv1.2","93","Application Data"
"1016","519.054200","35.186.224.25","10.100.102.210","QUIC","1292","Initial, SCID=dc641698378ab6fe, PKN: 1, ACK, PADDING"
"1017","519.059689","35.186.224.25","10.100.102.210","QUIC","1292","Initial, SCID=f4f856bba0e8f226, PKN: 1, ACK, PADDING"
"1018","519.066261","10.100.102.210","35.186.224.25","QUIC","1292","Initial, DCID=e4d65d910d42842c, PKN: 1, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING, PING, PING, PING, CRYPTO, PADDING"
"1019","519.066882","10.100.102.210","35.186.224.25","TLSv1.2","156","Application Data"
"1020","519.074020","10.100.102.210","35.186.224.25","TCP","54","63559  >  443 [ACK] Seq=815 Ack=412 Win=511 Len=0"
"1021","519.078790","35.186.224.25","10.100.102.210","TCP","54","443  >  63586 [ACK] Seq=780 Ack=3129 Win=323 Len=0"
"1022","519.091166","10.100.102.210","35.186.224.25","QUIC","1292","Initial, DCID=f4f856bba0e8f226, PKN: 3, PADDING, PING, PADDING"
"1023","519.093299","35.186.224.25","10.100.102.210","TLSv1.2","307","Application Data"
"1024","519.095665","35.186.224.25","10.100.102.210","QUIC","1292","Protected Payload (KP0)"
"1025","519.095875","10.100.102.210","35.186.224.25","TLSv1.2","93","Application Data"
"1026","519.097674","10.100.102.210","35.186.224.25","QUIC","1292","Protected Payload (KP0), DCID=dc641698378ab6fe"
"1027","519.099694","10.100.102.210","35.186.224.25","QUIC","1089","Protected Payload (KP0), DCID=dc641698378ab6fe"
"1028","519.100597","35.186.224.25","10.100.102.210","QUIC","1292","Initial, SCID=e4d65d910d42842c, PKN: 1, ACK, PADDING"
"1029","519.100597","35.186.224.25","10.100.102.210","QUIC","1292","Initial, SCID=f4f856bba0e8f226, PKN: 2, ACK, PADDING"
"1030","519.102141","35.186.224.25","10.100.102.210","TLSv1.2","138","Application Data"
"1031","519.102141","35.186.224.25","10.100.102.210","QUIC","1292","Protected Payload (KP0)"
"1032","519.104087","10.100.102.210","35.186.224.25","QUIC","202","Protected Payload (KP0), DCID=f4f856bba0e8f226"
"1033","519.105287","35.186.224.25","10.100.102.210","TLSv1.2","121","Application Data"
"1034","519.105607","10.100.102.210","35.186.224.25","TCP","54","63586  >  443 [ACK] Seq=3129 Ack=931 Win=512 Len=0"
"1035","519.106656","10.100.102.210","35.186.224.25","TLSv1.2","93","Application Data"
"1036","519.108700","35.186.224.25","10.100.102.210","TLSv1.2","122","Application Data"
"1037","519.108700","35.186.224.25","10.100.102.210","QUIC","560","Protected Payload (KP0)"
"1038","519.108700","35.186.224.25","10.100.102.210","QUIC","163","Protected Payload (KP0)"
"1039","519.109878","35.186.224.25","10.100.102.210","QUIC","71","Protected Payload (KP0)"
"1040","519.111453","10.100.102.210","35.186.224.25","QUIC","74","Protected Payload (KP0), DCID=dc641698378ab6fe"
"1041","519.111652","35.186.224.25","10.100.102.210","QUIC","560","Protected Payload (KP0)"
"1042","519.111652","35.186.224.25","10.100.102.210","QUIC","163","Protected Payload (KP0)"
"1043","519.112097","10.100.102.210","35.186.224.25","QUIC","1292","Protected Payload (KP0), DCID=f4f856bba0e8f226"
"1044","519.112183","10.100.102.210","35.186.224.25","QUIC","82","Protected Payload (KP0), DCID=f4f856bba0e8f226"
"1045","519.113915","10.100.102.210","35.186.224.25","QUIC","73","Protected Payload (KP0), DCID=f4f856bba0e8f226"
"1046","519.114846","10.100.102.210","35.186.224.25","QUIC","376","Protected Payload (KP0), DCID=f4f856bba0e8f226"
"1047","519.118933","35.186.224.25","10.100.102.210","QUIC","65","Protected Payload (KP0)"
"1048","519.118933","35.186.224.25","10.100.102.210","QUIC","64","Protected Payload (KP0)"
"1049","519.120952","35.186.224.25","10.100.102.210","TCP","54","443  >  63586 [ACK] Seq=931 Ack=3168 Win=323 Len=0"
"1050","519.121654","35.186.224.25","10.100.102.210","QUIC","69","Protected Payload (KP0)"
"1051","519.122038","10.100.102.210","35.186.224.25","QUIC","73","Protected Payload (KP0), DCID=f4f856bba0e8f226"
"1052","519.122775","10.100.102.210","35.186.224.25","QUIC","172","Protected Payload (KP0), DCID=dc641698378ab6fe"
"1053","519.129456","35.186.224.25","10.100.102.210","QUIC","69","Protected Payload (KP0)"
"1054","519.134947","10.100.102.210","35.186.224.25","QUIC","1292","Initial, DCID=e4d65d910d42842c, PKN: 3, PADDING, PING, PADDING"
"1055","519.137674","35.186.224.25","10.100.102.210","QUIC","1292","Protected Payload (KP0)"
"1056","519.138542","10.100.102.210","35.186.224.25","QUIC","1292","Protected Payload (KP0), DCID=e4d65d910d42842c"
"1057","519.139996","35.186.224.25","10.100.102.210","TLSv1.2","139","Application Data"
"1058","519.141800","10.100.102.210","35.186.224.25","TLSv1.2","93","Application Data"
"1059","519.141868","35.186.224.25","10.100.102.210","QUIC","1292","Protected Payload (KP0)"
"1060","519.142579","10.100.102.210","35.186.224.25","QUIC","202","Protected Payload (KP0), DCID=f4f856bba0e8f226"
"1061","519.148961","35.186.224.25","10.100.102.210","QUIC","69","Protected Payload (KP0)"
"1062","519.149784","10.100.102.210","35.186.224.25","TCP","54","63559  >  443 [ACK] Seq=854 Ack=733 Win=509 Len=0"
"1063","519.153428","35.186.224.25","10.100.102.210","TCP","54","443  >  63586 [ACK] Seq=1016 Ack=3207 Win=323 Len=0"
"1064","519.164915","10.100.102.210","35.186.224.25","QUIC","74","Protected Payload (KP0), DCID=dc641698378ab6fe"
"1065","519.179486","35.186.224.25","10.100.102.210","QUIC","64","Protected Payload (KP0)"
"1066","519.179952","10.100.102.210","35.186.224.25","QUIC","75","Protected Payload (KP0), DCID=dc641698378ab6fe"
"1067","519.180170","10.100.102.210","35.186.224.25","QUIC","74","Protected Payload (KP0), DCID=f4f856bba0e8f226"
"1068","519.189481","35.186.224.25","10.100.102.210","QUIC","285","Protected Payload (KP0)"
"1069","519.189905","10.100.102.210","35.186.224.25","QUIC","79","Protected Payload (KP0), DCID=dc641698378ab6fe"
"1070","519.228462","35.186.224.25","10.100.102.210","QUIC","1288","Protected Payload (KP0)"
"1071","519.228462","35.186.224.25","10.100.102.210","QUIC","173","Protected Payload (KP0)"
"1072","519.228462","35.186.224.25","10.100.102.210","QUIC","999","Protected Payload (KP0)"
"1073","519.228982","10.100.102.210","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=dc641698378ab6fe"
"1074","519.229499","10.100.102.210","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=f4f856bba0e8f226"
"1075","519.259876","10.100.102.210","35.186.224.25","QUIC","74","Protected Payload (KP0), DCID=dc641698378ab6fe"
"1076","519.269566","10.100.102.210","35.186.224.25","QUIC","388","Protected Payload (KP0), DCID=f4f856bba0e8f226"
"1077","519.270439","35.186.224.25","10.100.102.210","QUIC","119","Protected Payload (KP0)"
"1078","519.270439","35.186.224.25","10.100.102.210","QUIC","1292","Protected Payload (KP0)"
"1079","519.270439","35.186.224.25","10.100.102.210","QUIC","94","Protected Payload (KP0)"
"1080","519.270743","10.100.102.210","35.186.224.25","QUIC","75","Protected Payload (KP0), DCID=dc641698378ab6fe"
"1081","519.271081","10.100.102.210","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=f4f856bba0e8f226"
"1082","519.276746","35.186.224.25","10.100.102.210","QUIC","69","Protected Payload (KP0)"
"1083","519.306283","10.100.102.210","35.186.224.25","QUIC","74","Protected Payload (KP0), DCID=f4f856bba0e8f226"
"1084","519.306303","35.186.224.25","10.100.102.210","QUIC","66","Protected Payload (KP0)"
"1085","519.376495","35.186.224.25","10.100.102.210","QUIC","332","Protected Payload (KP0)"
"1086","519.377665","10.100.102.210","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=f4f856bba0e8f226"
"1087","519.379837","10.100.102.210","35.186.224.25","QUIC","112","Protected Payload (KP0), DCID=f4f856bba0e8f226"
"1088","519.386392","35.186.224.25","10.100.102.210","QUIC","69","Protected Payload (KP0)"
"1089","519.412860","10.100.102.210","35.186.224.25","QUIC","74","Protected Payload (KP0), DCID=f4f856bba0e8f226"
"1090","519.484555","35.186.224.25","10.100.102.210","QUIC","1288","Protected Payload (KP0)"
"1091","519.484555","35.186.224.25","10.100.102.210","QUIC","414","Protected Payload (KP0)"
"1092","519.484555","35.186.224.25","10.100.102.210","QUIC","600","Protected Payload (KP0)"
"1093","519.485265","10.100.102.210","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=f4f856bba0e8f226"
"1094","519.485383","10.100.102.210","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=f4f856bba0e8f226"
"1095","519.492091","35.186.224.25","10.100.102.210","QUIC","65","Protected Payload (KP0)"
"1096","529.826842","157.240.195.56","10.100.102.210","TLSv1.2","170","Application Data"
"1097","529.878744","10.100.102.210","157.240.195.56","TLSv1.2","134","Application Data"
"1098","530.908791","10.100.102.210","157.240.195.56","TLSv1.3","95","Application Data"
"1099","531.004579","157.240.195.56","10.100.102.210","TLSv1.3","89","Application Data"
"1100","531.106790","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=4604 Ack=915 Win=265 Len=1392 [TCP segment of a reassembled PDU]"
"1101","531.106790","157.240.195.56","10.100.102.210","TLSv1.3","1446","Application Data"
"1102","531.106790","157.240.195.56","10.100.102.210","TLSv1.3","1113","Application Data, Application Data"
"1103","531.985199","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"1104","531.988526","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"1105","540.117938","10.100.102.210","157.240.195.56","TLSv1.2","123","Application Data"
"1106","540.323117","157.240.195.56","10.100.102.210","TLSv1.2","125","Application Data"
"1107","550.256266","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"1108","551.339949","157.240.195.56","10.100.102.210","TLSv1.2","124","Application Data"
"1109","551.948819","157.240.195.56","10.100.102.210","TLSv1.2","280","Application Data"
"1110","552.557354","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"1111","553.160314","10.100.102.210","157.240.195.56","TLSv1.3","92","Application Data"
"1112","553.227373","157.240.195.56","10.100.102.210","TLSv1.3","89","Application Data"
"1113","553.379541","157.240.195.56","10.100.102.210","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"1114","553.379541","157.240.195.56","10.100.102.210","TLSv1.3","1111","Continuation Data"
"1115","555.635926","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"1116","555.646874","10.100.102.210","157.240.195.56","TLSv1.2","123","Application Data"
"1117","555.842597","157.240.195.56","10.100.102.210","TLSv1.2","125","Application Data"
"1118","556.089735","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"1119","556.298436","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"1120","556.423195","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"1121","557.014766","157.240.195.56","10.100.102.210","TLSv1.2","296","Application Data"
"1122","557.175927","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"1123","557.269341","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"1124","557.462674","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"1125","562.851692","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"1126","564.110159","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63559  >  443 [ACK] Seq=853 Ack=733 Win=509 Len=1"
"1127","564.125053","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63559 [ACK] Seq=733 Ack=854 Win=273 Len=0 SLE=853 SRE=854"
"1128","564.155982","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63586  >  443 [ACK] Seq=3206 Ack=1016 Win=512 Len=1"
"1129","564.182972","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63586 [ACK] Seq=1016 Ack=3207 Win=323 Len=0 SLE=3206 SRE=3207"
"1130","566.436637","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"1131","566.461603","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"1132","566.998901","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"1133","567.971604","157.240.195.56","10.100.102.210","TLSv1.2","376","Application Data"
"1134","568.185855","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"1135","568.274066","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
